Hotel_name,name,rating,review
RedDoorz Plus near Isola UPI,Arifatul Khasanah,5.0,"(Translated by Google) Really recommended, comfortable, clean, the water heater works well, the air conditioner is cold, the room is spacious, you won't regret it. 1 only lack of going up the stairs, there is no elevator, but it doesn't reduce comfort. Anyway, highly recommended (Original) Recommended banget, nyamaann, bersih, water heater berfungsi dgn baik, AC dingin, kamar luas, g akan nyesel. 1 doank kekurangan naik tangga g ada lift tapi g mengurangi kenyamanan. Pokoknya recommended bgt"
RedDoorz Plus near Isola UPI,DITA DEBITA,5.0,"(Translated by Google) Highly recommend, for those who want to find lodging. Clean, neat, fragrant, safe, comfortable. (Original) Sangat recomen, buat yang mau cari penginapan. Bersih rapi wangi aman nyaman."
RedDoorz Plus near Isola UPI,Hanum Meriana,5.0,"(Translated by Google) Stayed here several times, always want to come back again. I already used the promo code BISAHEMAT40. immediately diskoooon, the most important thing is assisted by the sales to choose the right hotel. Here's the number 081904680109 who knows how to help (Original) Nginep beberapa kali disini, selalu pengen balik lagi. Udah gt aku Pake kode promo BISAHEMAT40. langsung diskoooon, yg paling penting dibantuin sama salesnya buat milih2 hotel yg pas. Nih nomernya 081904680109 siapa tau membantuuu"
RedDoorz Plus near Isola UPI,dyah pradita,2.0,"(Translated by Google) Order 2 rooms, the price is the same, the area is different, the clerk doesn't always stay in place, order with breakfast & breakfast, you have to confirm first, breakfast at 8, after confirmation, at 9 (Original) Pesan kamar 2 harga sama luasnya beda, petugas tidak selalu stay di tempat, pesan dgn sarapan & sarapannya harus konfirmasi dulu, sarapan jam 8 fakta setelah konfirmasi jam 9"
RedDoorz Plus near Isola UPI,Muhamad Wildan,5.0,"(Translated by Google) Very comfortable, the bathroom was clean. Friendly service (Original) Sangat nyaman, kamar mandi pun bersih. Pelayanan yang ramah"
RedDoorz Plus near Isola UPI,Rd Ratno Adiwinangun,5.0,"(Translated by Google) The best bangeetttt. Cheap rooms, wow. Close to campus. Nagih original. Cman, unfortunately there is no hot water even though Bandung is cold. (Original) The best bangeettttt. Murah kamarnya wah. Deket sama kampuuss. Nagih asli. Cman sayang ga ada air panas padahal bandung kan dingin."
RedDoorz Plus near Isola UPI,Stephany Efflina,3.0,(Translated by Google) The room I was in was not too big and the wifi at that time for some reason I couldn't access. The hot water at night and in the morning also doesn't work. But ok for a night's rest. (Original) Kamar yang saya tempati tidak terlalu besar dan wifi-nya saat itu entah kenapa tidak bisa saya akses. Air panasnya ketika malam dan pagi juga tidak berfungsi. Tapi lumayan untuk istirahat semalam.
RedDoorz Plus near Isola UPI,HERDIANSYAH,5.0,"(Translated by Google) The place is very safe and very comfortable to stay here. And the air is neither too hot nor too cold. Free WiFi... Anyway, the best... (Original) Tempatnya sangat aman dan nyaman sekali untuk menginap disini. Dan udaranya pun tidak terlalu panas dan juga tidak terlalu dingin. Free WiFi... Pokoknya the best lah..."
RedDoorz Plus near Isola UPI,Titi Yulisanastri,1.0,"(Translated by Google) It's not good, the receptionist keeps sleeping, the room doesn't have: tissue, trash can, electric kettle. There is no lift, take the stairs, the stairs are narrow and steep. (Original) Kurang bagus, receptionist nya tidur mulu, di kamar tidak tersedia : tissue, tempat sampah, teko listrik. Tidak ada lift, naik tangga, tangga nya sempit dan curam."
RedDoorz Plus near Isola UPI,Annisah A,4.0,"(Translated by Google) Clean enough, feels more like a boarding house than a hotel, quite comfortable.. The service is friendly, kind, and helpful if needed.. (Original) Cukup bersih, lebih berasa kaya kosan dari pada hotel, cukup nyaman.. Pelayanannya ramah, baik, dan membantu jika dibutuhkan.."
RedDoorz Plus near Isola UPI,tati suryani,4.0,"(Translated by Google) The rooms are comfortable, the facilities are satisfactory (Original) Kamar nya nyaman, fasilitas memuaskan"
RedDoorz Plus near Isola UPI,Melisa Wirmas,5.0,"(Translated by Google) The price is cheap and you get a spacious room on the 3rd floor, filled with 5 people. (Original) Harganya murah dan dapet kamar yg luas di lantai 3, diisi 5 org waktu itu nambah extra bed dg tambahan biaya.. Dkt dengan mesjid DT, UPI, dan akses ke lembang juga gampang"
RedDoorz Plus near Isola UPI,Henny Susilowati,4.0,"(Translated by Google) The service is wort it's just lacking in hot water, just not there (Original) Pelayanan wort it cuman kurang di air panas nya ajah gak ada"
RedDoorz Plus near Isola UPI,ojan 1918,3.0,"(Translated by Google) The room is neat, only my bathroom key is broken and the tv in my room doesn't turn on.. (Original) Kamarnya rapih cuma kunci kamar mandiku rusak sama tv di kamarku gak nyala sih.."
RedDoorz Plus near Isola UPI,Chairany Fadilah,5.0,"(Translated by Google) Recommended, bring that much stuff, just relax and get to your room :))) (Original) Recommended, bawa barang sebanyak itu santai aja dbntuin malah smpe kmr:)))"
RedDoorz Plus near Isola UPI,Fiko Wise,5.0,"(Translated by Google) Nice rooms, friendly service, safe to bring children, close to tourist spots. (Original) Kamar bagus, Pelayanan Ramah, Aman bawa anak2, dekat dngn spot wisata."
RedDoorz Plus near Isola UPI,Adin (Z),4.0,"(Translated by Google) It seems that the TV antenna plug is broken, we can't watch TV so it seems lonely (Original) Sepertinya colokan antena tvnya rusak, kami tdk bisa nonton tv jd terkesan sepi"
RedDoorz Plus near Isola UPI,Gema Alvira,4.0,"(Translated by Google) Good for travelers, or stop for a while to Bandung. Close to anything. But the lack of attention to the bathroom water that smells of iron and between the dusty rooms. (Original) Bagus untuk traveller, atau singgah sebentar ke bandung. Dekat dgn apapun. Namun kurang perhatian pada air kamarmandi yg berbau besi dan selasela kamar yang berdebu."
RedDoorz Plus near Isola UPI,Dina Apriyani,5.0,(Translated by Google) The rooms are clean and the receptionist is also very friendly (Original) Kamarnya bersih dan resepsionis nya juga mantap ramah-ramah
RedDoorz Plus near Isola UPI,Andriawan,5.0,"(Translated by Google) Been here 2x, never disappointed with the room (Original) Udh 2x ksini ga pernah kecewa sama kamarnya"
RedDoorz Plus near Isola UPI,Ridwan Abdurahman,3.0,(Translated by Google) quite comfortable unfortunately too noisy guests but the hotel does not give an appeal (Original) cukup nyaman sayang terlalu berisik tamu tapi dari pihak hotel tidak memberi himbau an
RedDoorz Plus near Isola UPI,Nela Naelul Muna,5.0,"(Translated by Google) The rooms are clean comfortable, cheap prices, okay anyway (Original) Kamarnya bersih nyaman, harga murah, oke lah pokoknya"
RedDoorz Plus near Isola UPI,Mochamad Hielmy Ismet Haekal,5.0,"(Translated by Google) A comfortable and ideal place, with affordable prices and maximum facilities. Suitable for a place to stop for children who take part in competitions at UPI (Original) Tempat yang nyaman dan ideal, dengan harga yang terjangkau dan fasilitas yang maksimal. Cocok untuk tempat singgah anak-anak yang mengikuti lomba di UPI"
RedDoorz Plus near Isola UPI,Siti Aulia7,5.0,(Translated by Google) A few days here... quite comfortable and the rooms are spacious. Close to snacks 🤩 (Original) Beberapa hari disini.. cukup nyaman dan kamarnya luas. Deket dgn jajanan 🤩
RedDoorz Plus near Isola UPI,Danilla Raline,2.0,"(Translated by Google) I'm traveling, is this really the case at 4-5 o'clock when the lights go off? It's very bad 😭😭😭 (Original) Saya Lg traveling, ini emang gini ya jam 4-5an mati lampu gini? Yaampun parah banget 😭😭😭"
RedDoorz Plus near Isola UPI,dara puspita,3.0,(Translated by Google) My room..so dusty...I swear I'm sneezing (Original) Kamar gue..berdebu banget...sumpah bersin2 mulu
RedDoorz Plus near Isola UPI,Khubaib Abdillah,5.0,"(Translated by Google) Strategic place, comfortable, clean, complete facilities (Original) Tempat strategis, nyaman, bersih, fasilitas lengkap"
RedDoorz Plus near Isola UPI,Agus Firmansyah,4.0,"(Translated by Google) Strategic location near the UPSI campus, the rooms are quite comfortable for the guest house class (Original) Lokasi stategis dkt kampus upi, kamar lumayan nyaman untuk kelas guest house"
RedDoorz Plus near Isola UPI,Wawan Sugianto,4.0,(Translated by Google) Good.. unfortunately there is no adequate parking space (Original) Bagus..sayangnya tidak ada lahan parkir yg memadai
RedDoorz Plus near Isola UPI,Hardi,2.0,"(Translated by Google) room lighting is lacking, and not clean enough because I met a cockroach :( (Original) penerangan kamar kurang, dan kurang bersih karena saya ketemu sama kecoa :("
RedDoorz Plus near Isola UPI,Fadlan Z,4.0,"(Translated by Google) Lack of parking, for the rooms it's pretty good and clean (Original) Kurang parkiran, kalo untuk kamar lumayan bagus dan bersih"
RedDoorz Plus near Isola UPI,andreansyah putra,2.0,"(Translated by Google) wifi is not online, the room has a lot of dust, the closet is dirty.. (Original) wifi gak online, kamar banyak debu, closet jorok.."
RedDoorz Plus near Isola UPI,Merry H,1.0,(Translated by Google) Lies don't have a swimming pool only in advertisements (Original) Pembohongan tdk ada kolam renang hanya di iklan
RedDoorz Plus near Isola UPI,Fauzi Ramdani,4.0,(Translated by Google) Is the bath tub nayala and is there warm water?? (Original) Apakah bathub nyah nayala dan ada air hangat??
RedDoorz Plus near Isola UPI,Sani Nursaadah,5.0,(Translated by Google) A strategic place to stay in gegerkalong excited (Original) Tempat menginap strategis di gegerkalong girang
RedDoorz Plus near Isola UPI,Ivo Syifa Lutfia,5.0,"(Translated by Google) The price is right, the service is friendly, but the rooms are not clean (Original) Harga sesuai, pelayanan ramah, namun kamar kurang bersih"
RedDoorz Plus near Isola UPI,dongki fieldy,5.0,"(Translated by Google) For the size of the guest house, it is quite comfortable and affordable (Original) Untuk ukuran guest house cukup nyaman dan terjangkau"
RedDoorz Plus near Isola UPI,erren cahyo,4.0,"(Translated by Google) The facilities are decent, although there are still something lacking... (Original) Fasilitas lumayan, walaupun masih ada yg kurang..."
RedDoorz Plus near Isola UPI,Ibn Oemar,3.0,"(Translated by Google) Pretty cheap, enough for a budget of 150's, minus parking and lifts (Original) Lumayan murah,cukup lah untuk budjet 150 an,minus parkir dan lift"
RedDoorz Plus near Isola UPI,2455 Ferdiansyah ZHI,5.0,"(Translated by Google) Comfortable place, satisfying facilities, okay service (Original) Tempat nyaman, fasilitas memuaskan, pelayanan oke"
RedDoorz Plus near Isola UPI,khairunnisa pane,5.0,(Translated by Google) This redroz is delicious and cheap. It's good if someone wants to come near UPi (Original) Ini redroz enak dan murah. Cucok dah klo ada yg mw ke dekat2 UPi
RedDoorz Plus near Isola UPI,Tanti MY,5.0,"(Translated by Google) comfortable place, cool, strategic location near campus. (Original) nyaman tempatnya, adem, lokasi strategis dekat kampus."
RedDoorz Plus near Isola UPI,ade alfis,4.0,"(Translated by Google) Cozy place, when the weather is cold (Original) Nyaman tempat'y cuaca'y dingin"
RedDoorz Plus near Isola UPI,nandy skep,4.0,(Translated by Google) The room is quite comfortable and clean 👍 (Original) Kamaran cukup nyaman dan bersih 👍
RedDoorz Plus near Isola UPI,Maras Istiqlal,4.0,"(Translated by Google) Comfortable place, cheap price and okay facilities (Original) Tempat nyaman, harga murah san fasilitas oke"
RedDoorz Plus near Isola UPI,Adung Somad,5.0,(Translated by Google) Satisfied(Original)Mantap puuas
RedDoorz Plus near Isola UPI,Fatkhur rochman,5.0,"(Translated by Google) Clean and comfortable place, friendly service, this great place (Original) Tempat bersih dan Nyaman pelayanannyapun ramah this great place"
RedDoorz Plus near Isola UPI,Septa Widya,4.0,"(Translated by Google) Friendly service, clean rooms and bathrooms. (Original) Pelayanan ramah, kamar dan kamar mandi bersih."
RedDoorz Plus near Isola UPI,Diky Abu Husain,5.0,"(Translated by Google) Comfortable, cheap, close to the Darut Tauhid Mosque (Original) Nyaman, murah, deket ke masjid darut tauhid"
